tweet_id,retweets,favorites,text,created_at
831670449226514432,1742,10140,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Wed Feb 15 01:04:21 +0000 2017
831650051525054464,1853,6924,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10… https://t.co/jcfRHUrToh",Tue Feb 14 23:43:18 +0000 2017
831552930092285952,2244,8729,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/… https://t.co/IiB5fchBNM,Tue Feb 14 17:17:22 +0000 2017
831322785565769729,1493,9035,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,Tue Feb 14 02:02:51 +0000 2017
831315979191906304,1072,6353,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics poss… https://t.co/6CpiTSMAFT,Tue Feb 14 01:35:49 +0000 2017
831309418084069378,2371,11445,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10… https://t.co/CAFr8SiFl9,Tue Feb 14 01:09:44 +0000 2017
831262627380748289,1970,11559,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,Mon Feb 13 22:03:49 +0000 2017
830956169170665475,1433,7759,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,Mon Feb 13 01:46:03 +0000 2017
830583320585068544,16074,64800,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Sun Feb 12 01:04:29 +0000 2017
830173239259324417,5455,0,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,Fri Feb 10 21:54:58 +0000 2017
830097400375152640,2818,9484,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more… https://t.co/1hPFQL9xpK",Fri Feb 10 16:53:37 +0000 2017
829878982036299777,4804,0,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Fri Feb 10 02:25:42 +0000 2017
829861396166877184,1864,11928,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Fri Feb 10 01:15:49 +0000 2017
829501995190984704,10182,30859,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enoug… https://t.co/hzjGiTmhgj,Thu Feb 09 01:27:41 +0000 2017
829449946868879360,1934,10186,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely.… https://t.co/LG1nEjcPqS,Wed Feb 08 22:00:52 +0000 2017
829141528400556032,7062,23683,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,Wed Feb 08 01:35:19 +0000 2017
829011960981237760,15766,51886,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10… https://t.co/GBAOEZbHhN,Tue Feb 07 17:00:28 +0000 2017
828801551087042563,3292,0,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",Tue Feb 07 03:04:22 +0000 2017
828770345708580865,5633,24886,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the rid… https://t.co/iiswSKWKPF,Tue Feb 07 01:00:22 +0000 2017
828708714936930305,10778,35496,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/… https://t.co/WKw8mEljj2,Mon Feb 06 20:55:28 +0000 2017
828650029636317184,1291,9267,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",Mon Feb 06 17:02:17 +0000 2017
828409743546925057,1117,6198,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,Mon Feb 06 01:07:28 +0000 2017
828408677031882754,1241,7495,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  d… https://t.co/Mt5tdEUlgy,Mon Feb 06 01:03:14 +0000 2017
828381636999917570,2144,12275,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head appr… https://t.co/sPHZB0Hwf0,Sun Feb 05 23:15:47 +0000 2017
828376505180889089,1031,7208,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",Sun Feb 05 22:55:23 +0000 2017
828372645993398273,2821,12259,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fu… https://t.co/aYBUiGornB,Sun Feb 05 22:40:03 +0000 2017
828361771580813312,170,2127,Beebop and Doobert should start a band 12/10 would listen,Sun Feb 05 21:56:51 +0000 2017
828046555563323392,2758,11433,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal a… https://t.co/sD8LLJIDzZ,Sun Feb 05 01:04:17 +0000 2017
828011680017821696,2081,10094,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simul… https://t.co/RdsPvrhDUl,Sat Feb 04 22:45:42 +0000 2017
827933404142436356,5053,19532,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was on… https://t.co/8xoij73L2L,Sat Feb 04 17:34:40 +0000 2017
827653905312006145,2912,15101,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give mor… https://t.co/0UTrm0dQfI,Fri Feb 03 23:04:02 +0000 2017
827600520311402496,903,7288,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13… https://t.co/Fx3mpICbFz,Fri Feb 03 19:31:54 +0000 2017
827324948884643840,2917,15429,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a s… https://t.co/oIRnxBH7mJ",Fri Feb 03 01:16:53 +0000 2017
827199976799354881,2141,10310,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win… https://t.co/zV7A8OnKPV,Thu Feb 02 17:00:17 +0000 2017
826958653328592898,4804,21001,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Thu Feb 02 01:01:21 +0000 2017
826848821049180160,9769,35226,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo… https://t.co/9uuMrgrmsw,Wed Feb 01 17:44:55 +0000 2017
826615380357632002,3837,0,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",Wed Feb 01 02:17:19 +0000 2017
826598799820865537,240,5005,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",Wed Feb 01 01:11:25 +0000 2017
826598365270007810,2264,9754,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,Wed Feb 01 01:09:42 +0000 2017
826476773533745153,4041,17930,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later… https://t.co/qeIgYo9OLq,Tue Jan 31 17:06:32 +0000 2017
826240494070030336,2517,12946,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,Tue Jan 31 01:27:39 +0000 2017
826204788643753985,882,4751,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",Mon Jan 30 23:05:46 +0000 2017
826115272272650244,2997,15255,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,Mon Jan 30 17:10:04 +0000 2017
825876512159186944,1794,10221,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,Mon Jan 30 01:21:19 +0000 2017
825829644528148480,2418,12437,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,Sun Jan 29 22:15:05 +0000 2017
825535076884762624,16976,55645,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvin… https://t.co/804eeysJkI,Sun Jan 29 02:44:34 +0000 2017
825147591692263424,4369,17832,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,Sat Jan 28 01:04:51 +0000 2017
825120256414846976,1207,0,"RT @dog_rates: Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https:/…",Fri Jan 27 23:16:13 +0000 2017
825026590719483904,1207,6111,Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance… https://t.co/HGMMHsgGXm,Fri Jan 27 17:04:02 +0000 2017
824796380199809024,5325,0,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Fri Jan 27 01:49:15 +0000 2017
824775126675836928,3382,14554,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 wo… https://t.co/OEJq2JR8Ix,Fri Jan 27 00:24:48 +0000 2017
824663926340194305,1705,10260,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,Thu Jan 26 17:02:56 +0000 2017
824325613288833024,10246,11541,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,Wed Jan 25 18:38:36 +0000 2017
824297048279236611,3716,14679,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,Wed Jan 25 16:45:05 +0000 2017
824025158776213504,580,4712,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",Tue Jan 24 22:44:42 +0000 2017
823939628516474880,2629,10390,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,Tue Jan 24 17:04:50 +0000 2017
823719002937630720,10787,0,RT @dog_rates: This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,Tue Jan 24 02:28:08 +0000 2017
823699002998870016,2434,13635,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his bell… https://t.co/RsMs6iThDO,Tue Jan 24 01:08:40 +0000 2017
823581115634085888,2532,12703,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,Mon Jan 23 17:20:14 +0000 2017
823333489516937216,22,688,@HistoryInPics 13/10,Mon Jan 23 00:56:15 +0000 2017
823322678127919110,3874,15347,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,Mon Jan 23 00:13:17 +0000 2017
823269594223824897,9574,0,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,Sun Jan 22 20:42:21 +0000 2017
822975315408461824,3330,16920,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would… https://t.co/NXORbtoMpr,Sun Jan 22 01:12:59 +0000 2017
822872901745569793,41685,128301,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,Sat Jan 21 18:26:02 +0000 2017
822859134160621569,2193,12912,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you… https://t.co/b2odGgBYBP,Sat Jan 21 17:31:20 +0000 2017
822647212903690241,6184,0,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Sat Jan 21 03:29:14 +0000 2017
822610361945911296,2838,14451,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs.… https://t.co/irJJJr0gHz,Sat Jan 21 01:02:48 +0000 2017
822489057087389700,6184,17710,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Fri Jan 20 17:00:46 +0000 2017
822462944365645825,13768,27230,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed… https://t.co/q5ulLHbQ5h",Fri Jan 20 15:17:01 +0000 2017
822244816520155136,9574,34156,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,Fri Jan 20 00:50:15 +0000 2017
822163064745328640,4582,0,RT @dog_rates: This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https:…,Thu Jan 19 19:25:24 +0000 2017
821886076407029760,2234,11049,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,Thu Jan 19 01:04:45 +0000 2017
821813639212650496,3255,0,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Wed Jan 18 20:16:54 +0000 2017
821765923262631936,1612,8200,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,Wed Jan 18 17:07:18 +0000 2017
821522889702862852,1693,7850,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himse… https://t.co/REgCuirOhe,Wed Jan 18 01:01:34 +0000 2017
821421320206483457,5382,0,RT @dog_rates: This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co…,Tue Jan 17 18:17:58 +0000 2017
821407182352777218,4176,11470,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,Tue Jan 17 17:21:47 +0000 2017
821153421864615936,10,247,@imgur for a polar bear tho I'd say 13/10 is appropriate,Tue Jan 17 00:33:26 +0000 2017
821149554670182400,1890,8407,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,Tue Jan 17 00:18:04 +0000 2017
821107785811234820,2062,9379,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 1… https://t.co/NmJVp6Ls4N,Mon Jan 16 21:32:06 +0000 2017
821044531881721856,2207,12378,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in… https://t.co/8whqFhaex4,Mon Jan 16 17:20:45 +0000 2017
820837357901512704,6497,0,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5…,Mon Jan 16 03:37:31 +0000 2017
820749716845686786,9572,30847,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,Sun Jan 15 21:49:15 +0000 2017
820690176645140481,3130,11963,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,Sun Jan 15 17:52:40 +0000 2017
820494788566847489,547,0,"RT @dog_rates: We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t…",Sun Jan 15 04:56:16 +0000 2017
820446719150292993,2480,0,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Sun Jan 15 01:45:15 +0000 2017
820314633777061888,547,3274,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10… https://t.co/mtNwAQQEQ4,Sat Jan 14 17:00:24 +0000 2017
820078625395449857,6085,19338,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,Sat Jan 14 01:22:35 +0000 2017
820013781606658049,1136,0,"RT @dog_rates: This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://…",Fri Jan 13 21:04:55 +0000 2017
819952236453363712,1136,5201,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:… https://t.co/3UFtdZEa0l",Fri Jan 13 17:00:21 +0000 2017
819924195358416896,4723,12646,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,Fri Jan 13 15:08:56 +0000 2017
819711362133872643,3015,13068,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Fri Jan 13 01:03:12 +0000 2017
819588359383371776,1939,9439,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,Thu Jan 12 16:54:26 +0000 2017
819347104292290561,1172,7068,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultan… https://t.co/YGAv4jBs5A,Thu Jan 12 00:55:47 +0000 2017
819238181065359361,396,2208,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",Wed Jan 11 17:42:57 +0000 2017
819227688460238848,6497,22530,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Wed Jan 11 17:01:16 +0000 2017
819015337530290176,35914,0,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Wed Jan 11 02:57:27 +0000 2017
819015331746349057,18487,0,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,Wed Jan 11 02:57:26 +0000 2017
819006400881917954,18487,44406,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,Wed Jan 11 02:21:57 +0000 2017
819004803107983360,35914,85250,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Wed Jan 11 02:15:36 +0000 2017
818646164899774465,20285,0,RT @dog_rates: This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,Tue Jan 10 02:30:30 +0000 2017
818627210458333184,7333,21926,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Tue Jan 10 01:15:10 +0000 2017
818614493328580609,2450,9623,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Tue Jan 10 00:24:38 +0000 2017
818588835076603904,5934,0,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Mon Jan 09 22:42:41 +0000 2017
818536468981415936,2373,10617,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/1… https://t.co/rAtJLcwXVk,Mon Jan 09 19:14:36 +0000 2017
818307523543449600,7812,0,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…,Mon Jan 09 04:04:51 +0000 2017
818259473185828864,2187,10761,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Mon Jan 09 00:53:55 +0000 2017
818145370475810820,2476,12014,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,Sun Jan 08 17:20:31 +0000 2017
817908911860748288,769,4752,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",Sun Jan 08 01:40:55 +0000 2017
817827839487737858,26247,50394,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,Sat Jan 07 20:18:46 +0000 2017
817777686764523521,2605,10533,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Appl… https://t.co/X67OOW0q2I",Sat Jan 07 16:59:28 +0000 2017
817536400337801217,2855,11526,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/1… https://t.co/tFqQLwSBiH",Sat Jan 07 01:00:41 +0000 2017
817502432452313088,3289,0,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…,Fri Jan 06 22:45:43 +0000 2017
817423860136083457,14206,33017,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Fri Jan 06 17:33:29 +0000 2017
817415592588222464,925,5479,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel… https://t.co/dEyZso9D3z,Fri Jan 06 17:00:38 +0000 2017
817181837579653120,8191,0,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,Fri Jan 06 01:31:47 +0000 2017
817171292965273600,1964,8591,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Fri Jan 06 00:49:53 +0000 2017
817120970343411712,2520,11947,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,Thu Jan 05 21:29:55 +0000 2017
817056546584727552,1591,8413,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Thu Jan 05 17:13:55 +0000 2017
816829038950027264,4569,0,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Thu Jan 05 02:09:53 +0000 2017
816816676327063552,1967,9790,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Thu Jan 05 01:20:46 +0000 2017
816697700272001025,2133,9574,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,Wed Jan 04 17:27:59 +0000 2017
816450570814898180,7812,29725,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Wed Jan 04 01:05:59 +0000 2017
816336735214911488,1887,8422,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Tue Jan 03 17:33:39 +0000 2017
816091915477250048,2071,8756,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Tue Jan 03 01:20:49 +0000 2017
816062466425819140,985,0,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",Mon Jan 02 23:23:48 +0000 2017
816014286006976512,5092,0,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,Mon Jan 02 20:12:21 +0000 2017
815990720817401858,985,4840,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!… https://t.co/bcVPkqufuu,Mon Jan 02 18:38:42 +0000 2017
815966073409433600,8191,21898,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,Mon Jan 02 17:00:46 +0000 2017
815745968457060357,4013,0,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…,Mon Jan 02 02:26:09 +0000 2017
815736392542261248,2208,9649,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Mon Jan 02 01:48:06 +0000 2017
815639385530101762,1602,8058,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Sun Jan 01 19:22:38 +0000 2017
815390420867969024,3701,10149,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,Sun Jan 01 02:53:20 +0000 2017
814986499976527872,1240,7504,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Sat Dec 31 00:08:17 +0000 2016
814638523311648768,2629,11054,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Fri Dec 30 01:05:33 +0000 2016
814578408554463233,5672,0,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,Thu Dec 29 21:06:41 +0000 2016
814530161257443328,1820,8472,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Thu Dec 29 17:54:58 +0000 2016
814153002265309185,8424,28157,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,Wed Dec 28 16:56:16 +0000 2016
813944609378369540,3100,0,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Wed Dec 28 03:08:11 +0000 2016
813910438903693312,1808,9137,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Wed Dec 28 00:52:25 +0000 2016
813812741911748608,13588,35758,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was… https://t.co/2LqNkbHRgt",Tue Dec 27 18:24:12 +0000 2016
813800681631023104,1711,8160,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Tue Dec 27 17:36:16 +0000 2016
813217897535406080,7105,18251,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Mon Dec 26 03:00:30 +0000 2016
813202720496779264,1773,9068,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,Mon Dec 26 02:00:11 +0000 2016
813187593374461952,4224,19473,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,Mon Dec 26 01:00:05 +0000 2016
813172488309972993,1882,9098,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Mon Dec 26 00:00:03 +0000 2016
813157409116065792,2143,7608,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Sun Dec 25 23:00:08 +0000 2016
813142292504645637,2330,8339,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,Sun Dec 25 22:00:04 +0000 2016
813130366689148928,434,4407,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,Sun Dec 25 21:12:41 +0000 2016
813127251579564032,3027,11580,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,Sun Dec 25 21:00:18 +0000 2016
813112105746448384,2664,10111,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Sun Dec 25 20:00:07 +0000 2016
813096984823349248,3533,10370,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Sun Dec 25 19:00:02 +0000 2016
813081950185472002,2714,9718,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Sun Dec 25 18:00:17 +0000 2016
813066809284972545,1899,7784,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Sun Dec 25 17:00:08 +0000 2016
