,tweet_id,timestamp,source,text_x,name,jpg_url,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweets,favorites,dog_stage,day_of_week,rating_numerator2,rating_denominator2,prediction
462,793135492858580992,2016-10-31 17:00:11,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,Unknown,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,bakery,0.737041,saltshaker,0.05239590000000001,teddy,0.0465926,2449,6294,,Mon,13.0,10.0,Not likely a Dog
463,793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,0.7249439999999999,golden_retriever,0.169744,kuvasz,0.0355023,3818,12434,,Mon,11.0,10.0,Highly likely a Dog
464,792913359805018113,2016-10-31 02:17:31,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,Unknown,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,web_site,0.226716,lighter,0.0819414,switch,0.0390086,3879,14053,,Mon,13.0,10.0,Not likely a Dog
465,792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,jack-o'-lantern,0.999306,basketball,0.000113129,standard_poodle,8.31451e-05,4162,11094,,Mon,12.0,10.0,Inconclusive
466,792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,0.912804,silky_terrier,0.06782250000000001,Australian_terrier,0.00445069,1640,7233,,Sun,12.0,10.0,Highly likely a Dog
467,792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,BeBe,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,0.746387,Irish_setter,0.0916151,miniature_poodle,0.061078199999999985,4199,13169,,Sat,12.0,10.0,Highly likely a Dog
468,792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,0.942856,swab,0.05271519999999999,Tibetan_terrier,0.002743,1745,7014,,Fri,11.0,10.0,Likely a Dog
469,791672322847637504,2016-10-27 16:06:04,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,Unknown,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,0.705092,Labrador_retriever,0.219721,kuvasz,0.015965,3059,11551,,Thu,13.0,10.0,Highly likely a Dog
470,791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.972629,Cardigan,0.0270259,basenji,0.000152502,4013,12916,,Wed,12.0,10.0,Highly likely a Dog
471,791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature_pinscher,0.892925,toy_terrier,0.0955238,Doberman,0.00354426,2469,8613,,Wed,12.0,10.0,Highly likely a Dog
472,790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker_spaniel,0.349195,flat-coated_retriever,0.309535,Newfoundland,0.104768,2080,9631,,Tue,12.0,10.0,Highly likely a Dog
473,790946055508652032,2016-10-25 16:00:09,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,dishwasher,0.700466,golden_retriever,0.245773,chow,0.0390117,4569,16375,puppo,Tue,12.0,10.0,Likely a Dog
474,790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese_mountain_dog,0.996541,EntleBucher,0.00105698,Appenzeller,0.000997907,1879,8062,,Mon,12.0,10.0,Highly likely a Dog
475,790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,refrigerator,0.998886,malinois,0.000152999,kelpie,0.000130817,6928,20276,,Mon,11.0,10.0,Likely a Dog
476,790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,Maggie,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke,0.658808,Cardigan,0.153096,toy_terrier,0.102299,1849,7694,,Sun,12.0,10.0,Highly likely a Dog
477,790277117346975746,2016-10-23 19:42:02,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador_retriever,0.427742,Great_Dane,0.190503,curly-coated_retriever,0.146427,3100,12328,,Sun,11.0,10.0,Highly likely a Dog
478,789986466051088384,2016-10-23 00:27:05,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,tub,0.479477,bathtub,0.325106,golden_retriever,0.07853049999999999,2256,9092,,Sun,12.0,10.0,Inconclusive
479,789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Eli,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow,0.260702,cougar,0.0881427,Pomeranian,0.0798831,1725,7347,,Sat,13.0,10.0,Likely a Dog
480,789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_Bay_retriever,0.8788219999999999,beagle,0.0185703,Labrador_retriever,0.0174985,1879,6620,,Fri,12.0,10.0,Highly likely a Dog
481,789530877013393408,2016-10-21 18:16:44,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,kelpie,0.197021,Norwegian_elkhound,0.151024,3288,11511,,Fri,12.0,10.0,Highly likely a Dog
482,789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,Siberian_husky,0.120853,Eskimo_dog,0.0242693,2556,8950,,Fri,10.0,10.0,Highly likely a Dog
483,789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Bo,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,0.746135,Pekinese,0.0703834,Pembroke,0.0492369,2715,9529,,Thu,12.0,10.0,Highly likely a Dog
484,788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Lucy,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,remote_control,0.8815379999999999,oscilloscope,0.0355131,golden_retriever,0.0340897,12168,26938,,Thu,11.0,10.0,Inconclusive
485,788765914992902144,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,0.500509,golden_retriever,0.27273400000000003,jigsaw_puzzle,0.041475800000000014,10042,26833,,Wed,12.0,10.0,Likely a Dog
486,788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden_retriever,0.805238,Labrador_retriever,0.113798,Brittany_spaniel,0.0385587,5135,15251,,Tue,11.0,10.0,Highly likely a Dog
487,788178268662984705,2016-10-18 00:41:57,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,Unknown,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Samoyed,0.73548,Pomeranian,0.075101,Arctic_fox,0.0360719,2046,7108,,Tue,13.0,10.0,Likely a Dog
488,788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.814145,Pomeranian,0.112704,Chihuahua,0.0158832,1251,6006,,Mon,13.0,10.0,Highly likely a Dog
489,788039637453406209,2016-10-17 15:31:05,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,Unknown,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,beach_wagon,0.362925,minivan,0.304759,limousine,0.101702,1280,6012,,Mon,12.0,10.0,Not likely a Dog
490,787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,pug,0.362835,French_bulldog,0.221864,English_setter,0.0804183,2976,8457,,Mon,11.0,10.0,Highly likely a Dog
491,787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,0.992339,malinois,0.00492039,kelpie,0.0008528019999999999,2702,10078,puppo,Sun,13.0,10.0,Highly likely a Dog
492,787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua,0.900483,toy_terrier,0.0210845,miniature_pinscher,0.019484,2781,10698,,Sat,11.0,10.0,Highly likely a Dog
493,787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,seat_belt,0.747739,golden_retriever,0.105703,dingo,0.0172568,1696,7652,,Sat,10.0,10.0,Inconclusive
494,786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden_retriever,0.915303,Saluki,0.0462126,Labrador_retriever,0.0375041,7773,26147,,Fri,12.0,10.0,Highly likely a Dog
495,786709082849828864,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",Logan,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,0.467321,Persian_cat,0.122978,chow,0.102654,5975,17936,,Thu,9.75,10.0,Likely a Dog
496,786664955043049472,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",Unknown,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,Leonberg,0.512034,keeshond,0.464816,Pomeranian,0.00781249,2469,10379,,Thu,12.0,10.0,Highly likely a Dog
497,786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,0.709512,Cardigan,0.28717800000000004,chow,0.000570176,3054,9297,,Thu,11.0,10.0,Highly likely a Dog
498,786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden_retriever,0.929266,Labrador_retriever,0.0628667,Saluki,0.00215669,3378,10671,doggo,Thu,13.0,10.0,Highly likely a Dog
499,786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Labrador_retriever,0.478193,schipperke,0.224817,Staffordshire_bullterrier,0.0773956,4582,14950,,Wed,11.0,10.0,Highly likely a Dog
500,785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,teddy,0.97207,toy_poodle,0.00849262,chow,0.00288271,3105,11177,,Tue,12.0,10.0,Likely a Dog
501,785872687017132033,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,Rusty,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great_Pyrenees,0.392108,golden_retriever,0.198358,Pekinese,0.143328,1753,6573,,Tue,12.0,10.0,Highly likely a Dog
502,785639753186217984,2016-10-11 00:34:48,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,Pinot,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,porcupine,0.978042,sea_urchin,0.0061063,echidna,0.00544197,2182,7723,doggo and pupper,Tue,10.0,10.0,Not likely a Dog
503,785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,miniature_pinscher,0.436023,black-and-tan_coonhound,0.258049,Rottweiler,0.145231,1937,8908,,Mon,11.0,10.0,Highly likely a Dog
504,785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,teddy,0.6748930000000001,cradle,0.0567396,chow,0.056137,1586,7121,,Sun,12.0,10.0,Inconclusive
505,785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,seat_belt,0.891193,Eskimo_dog,0.0274944,Samoyed,0.0195303,4705,11794,,Sun,11.0,10.0,Likely a Dog
506,784826020293709826,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Rusty,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow,0.0903414,binoculars,0.08349880000000001,Irish_setter,0.0774556,3154,9903,,Sat,13.0,10.0,Likely a Dog
507,784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,malamute,0.757764,Eskimo_dog,0.151248,Siberian_husky,0.08484019999999999,2458,8813,,Fri,11.0,10.0,Highly likely a Dog
508,784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature_poodle,0.744819,toy_poodle,0.243192,standard_poodle,0.0109202,1236,5618,,Fri,12.0,10.0,Highly likely a Dog
509,783839966405230592,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,quilt,0.333739,Siamese_cat,0.136245,three-toed_sloth,0.117464,10488,29354,,Thu,13.0,10.0,Not likely a Dog
510,783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland_terrier,0.26565900000000003,golden_retriever,0.196414,standard_poodle,0.133534,1909,7227,,Thu,12.0,10.0,Highly likely a Dog
511,783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow,0.314265,golden_retriever,0.300435,Australian_terrier,0.0494869,3119,10243,,Wed,12.0,10.0,Highly likely a Dog
512,783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,0.789,miniature_pinscher,0.115916,toy_terrier,0.0362939,2167,8273,,Wed,11.0,10.0,Highly likely a Dog
513,783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_elkhound,0.87713,cairn,0.0862406,keeshond,0.0110191,5310,16538,,Tue,13.0,10.0,Highly likely a Dog
514,783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858,Shetland_sheepdog,0.13061099999999998,Pembroke,0.100842,11334,28487,,Tue,12.0,10.0,Highly likely a Dog
515,783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake_Bay_retriever,0.240602,Airedale,0.164088,boxer,0.134506,2130,7988,,Mon,11.0,10.0,Highly likely a Dog
516,782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Cali,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,seat_belt,0.474292,golden_retriever,0.17139300000000002,Labrador_retriever,0.110592,7153,23630,,Mon,12.0,10.0,Likely a Dog
517,782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden_retriever,0.560699,otterhound,0.199482,clumber,0.0406818,1372,7312,doggo,Mon,11.0,10.0,Highly likely a Dog
518,782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_setter,0.574557,golden_retriever,0.339251,seat_belt,0.0461082,5231,16900,,Sun,10.0,10.0,Likely a Dog
519,782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,malamute,0.8408709999999999,Tibetan_mastiff,0.140516,Eskimo_dog,0.0120116,1828,7641,,Sun,11.0,10.0,Highly likely a Dog
520,782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001,soft-coated_wheaten_terrier,0.390678,Lhasa,0.0345955,5382,16283,doggo,Sat,12.0,10.0,Highly likely a Dog
521,781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,Chipson,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,pool_table,0.179568,dining_table,0.154396,microwave,0.0336905,3266,10917,,Fri,11.0,10.0,Not likely a Dog
522,781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,Unknown,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,Pembroke,0.438087,golden_retriever,0.226954,collie,0.07065160000000001,2633,10209,,Fri,5.0,10.0,Highly likely a Dog
523,781524693396357120,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,Unknown,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,tennis_ball,0.994712,Chesapeake_Bay_retriever,0.0035225,Labrador_retriever,0.000921439,5392,20305,,Thu,12.0,10.0,Likely a Dog
524,781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,Oakley,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Mexican_hairless,0.8877709999999999,Italian_greyhound,0.0306664,seat_belt,0.0267298,2007,8216,,Wed,11.0,10.0,Likely a Dog
525,781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",Unknown,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Shetland_sheepdog,0.973841,collie,0.0251876,Border_collie,0.000297311,2677,9592,,Wed,10.0,10.0,Highly likely a Dog
526,780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,Unknown,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,padlock,0.731564,necklace,0.0654616,chain,0.0364691,7049,21162,puppo,Wed,13.0,10.0,Not likely a Dog
527,780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake_Bay_retriever,0.488555,Sussex_spaniel,0.27165500000000004,kelpie,0.106913,1952,7044,,Tue,10.0,10.0,Highly likely a Dog
528,780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,Koda,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian_husky,0.951963,Eskimo_dog,0.0353461,Pembroke,0.00886194,1255,5358,,Tue,11.0,10.0,Highly likely a Dog
529,780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint_Bernard,0.995143,Cardigan,0.00304359,English_springer,0.00104955,3255,11834,,Tue,12.0,10.0,Highly likely a Dog
530,780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,Unknown,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden_retriever,0.628312,Labrador_retriever,0.317365,Tibetan_mastiff,0.0122601,1695,6156,,Mon,12.0,10.0,Highly likely a Dog
531,780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great_Dane,0.382491,German_shepherd,0.312026,bull_mastiff,0.0332719,1041,5176,,Mon,11.0,10.0,Highly likely a Dog
532,780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,Unknown,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,0.144012,mongoose,0.09147360000000003,hatchet,0.0735447,2174,8502,,Sun,11.0,10.0,Inconclusive
533,779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden_retriever,0.99383,cocker_spaniel,0.00314271,Great_Pyrenees,0.000917414,6798,18423,,Sun,11.0,10.0,Highly likely a Dog
